id,corporation,infodate,texte
750052,10069,31/12/1945,"Répartition des bénéfices : Après allocation au fonds de réserve ou de prévoyance, le Conseil a droit à 10 % des bénéfices distribués annuellement en dividende."
750069,4972,31/12/1945,Répartition des bénéfices : prélèvement pour la réserve légale ; 6 % d'intérêt aux actions ; sur l'excédent : 4 % au Conseil (maximum 10.000 couronnes par administrateur) ; sur le surplus : prélèvements facultatifs pour réserves ; le solde aux actions.
750090,4903,31/12/1945,"Répartition des bénéfices : 5 % d'intérêt aux actions. Sur le solde : 10 % à la direction, 10 % aux membres du Conseil de surveillance, 10 % aux actions de jouissance, 70 % aux actions de capital."
750109,4969,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt cumulatif aux actions de capital ; sur le solde : 10 % au Conseil d'administration ; sur le reliquat : 60 % aux actions de capital, 40 % aux actions de dividende."
750133,4974,31/12/1945,"Répartition des bénéfices : 5 % au fonds de réserve, 6 % d'intérêt aux actions. Sur l'excédent : 4 % aux employés de la Société, 10 % au Conseil d'administration. Sur le surplus : 60 % aux actionnaires, 40 % aux parts de fondateur."
750158,4924,31/12/1945,"Répartition des bénéfices : 5 % aux, actions du montant libéré ; prélèvement facultatif pour réserve extraordinaire. Sur le solde : 20 % à la réserve ; 0,31 % à chaque commissaire ; 1,55 % à chaque directeur. Le solde aux actionnaires. Quand la réserve sera égale à 25 % du capital versé, aucune somme ne sera ajoutée à la réserve ; la somme devenue ainsi disponible bénéficiera, aux actionnaires."
750175,4988,31/12/1945,"Répartition des bénéfices : prélèvement pour amortissement et réserve. Sur l'excédent : dividende de 5 % aux actions. Sur le solde : 15 % au Conseil, 85 % aux actions."
750195,10752,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil ; premier dividende aux parts bénéficiaires correspondant au montant total du dividende de 6 % attribué aux actions ; sur le solde : 50 % aux actions de capital et 50 % aux parts de fondateur.
750211,10298,31/12/1945,"Répartition des bénéfices : Somme à fixer pour la réserve, 6 % d'intérêt aux actions. Sur le solde : 10 % au Conseil d'administration et 90 % aux actions."
750232,5006,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions ; sur l'excédent 10 % au Conseil d'administration ; sur le solde : 60 % aux actions de capital, 40 % aux actions de dividende."
750256,5017,31/12/1945,Répartition des bénéfices : prélèvement pour amortissement et réserve ; 6 % d'intérêt aux actions de capital. Sur le surplus : 15 % au Conseil d'administration. Sur le solde : 50 % aux actions de capital et 50 % aux actions de dividende.
750280,5023,31/12/1945,Répartition des bénéfices : prélèvements en faveur des amortissements et de la réserve. Sur l'excédent : 5 % d'intérêt aux actions de capital. Sur le surplus : 15 % au Conseil. Sur le solde : 60 % aux actions de capital. Sur le surplus : 60 % aux actions et 40 % aux parts.
750303,5024,31/12/1945,Répartition des bénéfices : 5 % au Conseil ; prélèvements facultatifs pour réserves ; le solde aux actions.
750323,5025,31/12/1945,"Répartition des bénéfices : prélèvement en faveur des amortissements et des réserves. Sur l'excédent : 5 % d'intérêt aux actions de capital, 15 % au Conseil. Sur le solde : 60 % aux actions de capital et 40 % aux actions de dividende (parts)."
750356,10717,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, sur le surplus : 10 % au Conseil d'administration ; sur le solde : 60 % aux actions, 40 % aux parts."
750371,11493,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt au capital libéré. Sur le solde : 10 % au Conseil. Le surplus 70 % aux actions et 30 % aux parts.
750394,4597,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt aux actions ; 5 % au Conseil d'administration, 15 % aux parts bénéficiaires ; le solde sauf prélèvements en faveur des fonds de prévoyance, aux actions ."
750427,4603,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % de premier dividende aux actions ; sur le surplus, 10 % au Conseil ; sur 1e solde 80 % aux actions et 20 % aux parts. Depuis le 1er janvier 1941 et jusqu'à complet remboursement de la somme de 7.400.000 francs dont le capital a été réduit en 1936, les sommes revenant aux actions représentant le capital ainsi ramené à 3.800.000 francs leur seront versées à titre de remboursement du capital annulé."
750448,3858,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil. Le solde aux actions sauf prélèvements pour réserves extraordinaires ou amortissements."
750480,4589,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 7 % d'intérêt aux actions. Sur le solde, 10 % au Conseil d'administration, 25 % aux parts, 65 % aux actions. Toutefois, sur ces 65 %, l'Assemblée peut décider tous prélèvements pour réserves et amortissements."
750506,4590,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil d'administration. Sur le solde : 75 % aux actions, 25 % aux parts. (Sur les 75 % revenant aux act., prélèv. facult. pour prévoyance.)"
750530,4600,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % aux actions. Sur le surplus, prélèvements à fixer pour fonds de prévoyance. Sur l'excédent, 6 % au Conseil. Sur le solde : 70 % aux actions, 30 % aux parts."
750561,4602,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, intérêt de 6 % aux actions ordinaires, concurremment avec intérêt de 3 % aux actions de 2e rang. Sur le surplus : 10 % au Conseil d'administration, 20 % aux parts, et, sauf prélèvement pour fonds de prévoyance, 70 % aux actions, sans distinction et sans tenir compte de la différence de taux nominal."
750595,4591,31/12/1945,"Répartition des bénéfices : 1° 5 % pour la réserve légale ; 2° somme représentant un premier dividende de 7 %, calculée sur le capital de 75 millions, antérieur à la réduction décidée par l'assemblée du 19 février 1935 et, le cas échéant, sur le montant des augmentations de capital qui pourraient avoir lieu par la suite (o). Sur cette somme, il sera prélevé dans l'ordre suivant : a) premier dividende de 7 % aux actions privilégiées ; b) premier dividende de 7 % aux actions ordinaires ; c) le surplus sera réparti : 94 % entre tous les actionnaires et 6 % au Conseil d'administration ; 3° le solde des bénéfices est réparti comme suit : 6 % au Conseil, 69 % aux actionnaires, sans distinction de catégorie, 25 % aux parts bénéficiaires. Toutefois, l'assemblée a le droit de prélever sur la portion revenant aux actionnaires dans le solde des bénéfices telles sommes à fixer pour fonds de prévoyance. (o) Soit actuellement sur 85 millions au total"
750624,4594,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % de premier dividende aux actifs. Sur le solde : 5 % au Conseil ; 15 % aux parts ; 80 % aux actions, prélèvements facultatifs pour fonds de prévoyance sur ces derniers 80 %."
750648,4592,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % de premier dividende aux actions. Sur le solde : 10 % au Conseil ; 25 % aux parts bénéficiaires ; le surplus aux actions, sauf prélèvements facultatifs pour amortissements supplémentaires ou fonds de prévoyance."
750672,4601,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt non cumulatif aux actions ; 10 % du surplus au Conseil. Le solde : 25 % aux parts, 75 % aux actions, sauf prélèvements de prévoyance facultatifs Sur ces derniers 75 %."
750694,4593,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil, prélèvements pour réserves. Sur le solde : 75 % aux actions (sauf prélèvements pour réserves extraordinaires), et 25 % aux parts."
750719,4599,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt aux actions. Le solde 10 % au Conseil, 25 % aux 1/5e de parts, 65 % aux actions."
750746,5103,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt aux actions. Sur le solde, 8 % au Conseil d'administration, prélèvements facultatifs pour réserves et amortissements, le solde aux actions."
750771,4850,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions sur le capital versé ; sur le surplus : 10 % au Conseil d'administration, le solde aux actions après prélèvement facultatif pour réserves ou amortissements."
750791,4871,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, Sur le surplus : 10 % au Conseil d'administration. Sur l'excédent : prélèvements facultatifs pour fonds de prévoyance ou d'amortissement. Le solde aux actions."
750814,4849,31/12/1945,"Répartition des bénéfices : 5 % à la serve légale ; 7 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration. Sur le solde : 75 % aux actions, 25 % aux parts, sauf, sur la part revenant aux actions, tous prélèvements pour réserves ou report."
750841,3866,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % aux actions privilégiées ; puis 6 % aux ordinaires, (le droit des actions privilégiées cessant d'avoir effet lorsque toutes les actions auront reçu un dividende minimum de 6 % pendant 3 années consécutives); sur le surplus, 15 % au Conseil ; le solde 80 % aux actions et 20 % aux parts, sauf prélèvements pour réserves ou amortissements."
750862,3862,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 5 1/2 % de premier intérêt aux actions. Sur le surplus 10 % au Conseil ; le solde aux actions sans distinction de catégorie.
750888,3969,31/12/1945,"Répartition des bénéfices : Après prélèvements de sommes à fixer pour amortissements, il est affecté : 5 % à la réserve légale ; somme à fixer pour fournir aux actions un intérêt ou premier dividende ne pouvant être supérieur à 6 % des sommes libérée et non amorties. Sur le surplus, 15 % au Conseil d'administration, le solde aux actions sauf prélèvement pour report à nouveau, réserves ou amortissements."
750918,11492,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus 15 % au Conseil. Le solde aux actions."
750936,4005,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration, 10 % pour fonds de réserve, d'amortissement et de prévoyance. Le solde : aux actions."
750954,3990,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 15 % au Conseil d'administration. Le solde aux actions, sauf affectation aux fonds de prévoyance."
750977,3967,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt non cumulatif aux actions ; sur le surplus ; 10 % au Conseil d'administration, sur le solde : 80 % aux actions (sauf prélèvements de prévoyance) et 20 % aux parts."
751001,4867,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt cumulatif aux actions. Le surplus sera réparti : 60 % aux actions, 20 % aux parts et 20 % au Conseil."
751020,4031,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions, sur le solde : 10 % au Conseil, 90 % aux actions sauf prélèvements, en vue de la constitution d'un fonds de prévoyance ou d'amortissement."
751040,4047,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus 10 % au Conseil. Le solde 85 % aux actions, 15 % aux parts."
751060,4963,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur l'excédent : 15 % aux administrateurs, le solde 80 % aux act. ordin. et 20 % aux act. V."
751082,4596,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 8 % d'intérêt non cumulatif aux actions, 15 % aux parts, 5 % au Conseil d'administration. Ensuite, tous prélèvements pour réserves, le solde aux actions."
751109,4595,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 10 % d'intérêt aux actions. Le solde : 70 % aux actions, 25 % aux parts, 5 % au Conseil sauf prélèvement pour réserves et amortissements sur la portion du solde revenant aux actions et aux parts."
751137,3039,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le solde : 10 % au Conseil d'administration, 90 % aux actions. Sur ces 90 %, prélèvement facultatif pour fonds de prévoyance ou d'amortissement"
751160,2354,31/12/1945,"Répartition des bénéfices : 5 % à la réserve, 5 % d'intérêt cumulatif net de l'impôt cédulaire sur le revenu aux actions B, 5 % d'intérêt aux actions A. Sur le surplus, 85 % aux actions A et 15 % au Conseil d'administration."
751179,3933,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; prélèvement pour les réserves ; le solde aux actions.
751197,3929,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Le solde aux actions sauf tous prélèvements pour affectations de prévoyance ou au report.
751224,4873,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions ; sur le surplus : 5 % au Conseil et 5 % à la disposition du Conseil. Sur le solde : 33 % aux parts et sauf prélèvements de prévoyance, 67 % aux actions."
751240,10442,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus, 10 % au Conseil d'administration. Sur l'excédent, 5 % à la disposition du Conseil. Sur le reliquat : prélèvements pour fonds d'amortissements ; sur le solde : 85 % aux actions, 15 % aux parts."
751262,2356,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt cumulatif aux actions B, 6 % d'intérêt non cumulatif aux actions A. Sur le solde : 15 % au Conseil d'administration et 85 % aux actions A."
751283,3950,31/12/1945,"Répartition des bénéfices : 12 % aux gérants ; sur le surplus : prélèvement facultatif pour réserves, 5 % d'intérêt aux actions sur leur montant libéré et non amorti ; somme nécessaire pour l'amortissement du capital suivant décision de l'Assemblée ; sur le solde : 3/5 aux actions de capital et de jouissance, sans distinction ; 2/5 aux parts."
751298,3725,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus : 10 % au Conseil d'administration. Le solde, sauf prélèvement pour réserves, aux actions."
751314,5164,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 8 % d'intérêt aux actions. Sur le surplus : 15 % au Conseil d'administration, 20 % maximum au personnel. Sur le solde, somme à fixer pour la réserve extraordinaire, le reliquat aux actions."
751328,3740,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, 15 % au Conseil. Sur le solde : 20 % à la direction et au personnel. Le surplus : aux actions."
751347,3776,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions ; sur le surplus : 15 % au Conseil d'administration, 3 % à la disposition du Conseil pour être répartis au personnel ; prélèvements facultatifs pour réserves ; sur le solde : 80 % aux actions, 20 % aux parts. La somme correspondant à la répartition aux parts rachetées est affectée à la réserve spéciale."
751368,3864,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration. Le solde (sauf prélèvements pour réserves extraordinaires) : aux actions."
751392,4961,31/12/1945,"prélèvement éventuel pour couvrir les dépréciations des biens de la Société ; sur le surplus, dividende de 5 % aux actions ordinaires ; sur l'excédent, 15 % au Conseil d'administration ; le solde est réparti à raison de 60 % aux actions ordinaires, 40 % aux actions différées."
751426,4994,31/12/1945,"7 1/2 % d'intérêt cumulatif aux actions de préférence, 7 1/2 % d'intérêt aux actions ordinaires. Le solde à toutes les actions."
751448,4980,31/12/1945,Suivant décision du Conseil.
751470,4990,31/12/1945,Suivant décision de l'Assemblée.
751492,11491,31/12/1945,"prélèvements facultatifs pour réserves, à fixer par le Conseil. En outre, de leur rémunération fixe, les administrateurs ont droit globalement à 5 % du bénéfice annuel, lorsque ce bénéfice atteint 10 % du capital émis et verse."
751511,4959,31/12/1945,"Suivant décision du Conseil. Dividendes : 1ère préférence : 31 mars-30 septembre; 2° préférence : 31 octobre-30 avril ; actions ordinaires : mars, juin, septembre et janvier."
751528,2332,31/12/1945,"1 % d'intérêt aux actions ; sur le surplus, 10 % à la réserve statutaire, 8 % au Conseil, 12 % au personnel, 20 % aux parts, 50 % aux actions."
751556,4937,31/12/1945,"5 % à la réserve légale ; 8 1/2 % au Conseil, 1 1/2 % au Conseil de surveillance ; affectations résultant de contrats ou décisions de l'assemblée, le solde à toutes les actions."
751578,2893,31/12/1945,"5 % à la réserve. Sur le solde : 8 1/2 % au Conseil d'administration, 1 1/2 % au Conseil de surveillance, sommes nécessaires pour couvrir les contrats ou décisions votés par les assemblées générales, le solde aux actions."
751596,3223,31/12/1945,"5 % au personnel, prélèvements facultatifs en faveur de fonds de réserve extraordinaire et d'assurance. Sur l'excédent : 5 % à la réserve légale ; 5 % au Conseil d'administration et au Comité de Paris. Sur le reste : 7 % d'intérêt aux actions de préférence, 10 % d'intérêt aux actions ordinaires. Le solde à la totalité des actions."
751612,4944,31/12/1945,"Sur les bénéfices constatés par le bilan, après déduction des amortissements et des frais généraux, il est prélevé : la somme nécessaire, couronnes suédoises 983.340 pour le paiement du dividende qui, selon les statuts de la Société des Fabriques d'allumettes Jönköping et Vulcan, reprise par la Svenska Tândsticks Aktiebolaget reste dû aux porteurs des actions privilégiées de cette Première Société, conformément à leur droit de préférence survies porteurs des actions ordinaires, en tant que les bénéfices de la Société des Fabriques d'allumettes Jönköping et Vulcan ne suffisent pas au paiement de ce dividende. Le reste est réparti, aux actionnaires."
751859,3909,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt statutaire aux actions, prélèvements facultatifs pour réserves ; sur le solde : 10 % au Conseil, 90 % aux actions."
751881,11482,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus, 15 % au Conseil d'administration. Toutes affectations aux institutions de prévoyance. Le solde : 20 % aux parts, 80 % aux actions, sauf sur cette dernière part, tous prélèvements pour réserve extraordinaire."
751903,3833,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions (qui reçoivent également une somme égale à l'intérêt calculé à 5 % de la réserve extraordinaire propriété des actionnaires) ; sur l'excédent : 10 % au Conseil et 20 % aux parts. Le solde revient aux actions, après distraction des sommes qui peuvent être reportées à nouveau pour le compte exclusif des actionnaires ou affectées à la réserve extraordinaire."
751923,5305,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt non cumulatif aux actions ; sur le surplus : 25 % au Conseil d'administration ; le solde à la disposition de l'assemblée pour être réparti soit comme dividende aux actions, soit pour la constitution de réserves."
751943,3832,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % aux actions. Sur le surplus : 15 % au Conseil. Le solde à la disposition de l'Assemblée."
751961,3910,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % aux actions ; sur le solde : 75 % aux actions, 25 % au Conseil."
751979,3906,31/12/1945,"Répartition des bénéfices : 5 % à là réserve légale, 5 % d'intérêt aux actions ; sur le solde : 10 % au Conseil, 90 % aux actions, sauf prélèvements en faveur des réserves ou-amortissements supplémentaires."
752001,3834,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions. Sur le surplus, sauf prélèvement facultatif de prévoyance à concurrence de 50 % ; 10 % au Conseil d'administration, 60 % aux actions et 30 % aux parts."
752034,3743,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions. Sur le surplus : 15 % au Conseil, le solde aux actions, sauf prélèvements pour réserves."
752063,2978,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, intérêt de 50 francs aux actions anciennes, puis 25 francs aux actions nouvelles. Sur l'excédent : 10 % au Conseil d'administration. Le solde à toutes les actions."
752087,3891,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % aux actions ; sur le surplus : 15 % au Conseil ; le solde aux actions, sauf prélèvements pour réserves, fonds de prévoyance, ou d'œuvres sociales, etc."
752105,3837,30/09/1945,"Répartition des bénéfices : 5 % à la réserve légale ; premier dividende de 6 % aux actions ; sur le surplus, 10 % au conseil ; le solde aux actions ou à un compte de réserve."
752122,3843,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus et après prélèvement pour réserves ou amortissements, 15 % au Conseil. Sur le solde : 80 % aux actions et 20 % aux parts."
752138,3907,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil ; le solde aux actions, sauf prélèvement facultatifs pour réserves ou amortissements."
752153,709,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration. Sur l'excédent : somme à fixer pour fonds de prévoyance. Le solde aux actions A et B, les actions B ne recevant que le tiers de la somme revenant à chaque action A."
752182,3802,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt cumulatif aux actions, prélèvement pour prévoyance ; sur le solde : 10 % au Conseil, 10 % à la direction, 66 % aux actions, 14 % aux parts."
752198,3727,31/12/1945,".Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions. Sur le solde : 15 % au Conseil, 85 % aux actions, sauf, sur ces derniers 85 %, prélèvements pour amortissements ou réserves."
752219,3870,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions, réserves décidées par l'assemblée générale ; sur le surplus : 15 % au Conseil, 65 % aux actions, 20 % aux parts."
752242,4147,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 8 % d'intérêt non cumulatif aux actions ; sur le surplus : 10 % au Conseil d'administration, 90 % aux actions, ou prélèvement pour réserves."
752261,2996,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale. Sur l'excédent : 6 % d'intérêt aux actions, prélèvement pour réserve supplémentaire facultative. Sur le solde : 75 % aux actions, 12 1/2 % au Conseil d'administration, 12 1/2 % au personnel."
752278,3901,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 7 % d'intérêt aux actions, sur leur montant, non amorti. Sur le solde, 5 % au Conseil et 95 % à la disposition de l'assemblée."
752293,10775,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt cumulatif aux act. B ; 6 % non cumulatif aux act. A. Sur le surplus : 10 % au Conseil. Ensuite, prélèvement d'une somme suffisante pour parfaire l'intérêt à 6 % sur le capital de 3 millions existant avant la réduction de 1938 ; cette somme sera à répartir aux actionnaires suivant décision d'assemblée. Sur le solde : 20 % aux parts, 80 % aux actions."
752311,3898,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; sur le surplus, prélèvement facultatif pour fonds de prévoyance ; 6 % aux actions. Le solde : 10 % au Conseil, 60 % aux actions, 30 % aux parts."
752334,3733,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt cumulatif aux actions. Sur le solde : 10 % au Conseil, sans que cette attribution puisse excéder 100.000 francs au titre d'un même exercice. Le reliquat aux actions, sauf affectation aux institutions de prévoyance."
752363,11031,31/12/1945,"Répartition des bénéfices : Réserve légale 5 %, somme suffisante pour réserves et amortissement. Ensuite 6 % d'intérêt au capital ; sur le surplus, 15 % au Conseil d'administration. Le solde, après prélèvement pour réserve, aux actionnaires."
752378,3815,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 5 % d'intérêt aux actions, 10 % au Conseil. Le solde, sauf amortissements et réserves, aux actions."
752395,3730,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 1/2 % d'intérêt aux actions. Sur le surplus : 10 % au Conseil d'administration. Sur le solde, sauf prélèvement facultatif pour amortissement ou réserve, 25 % aux parts, 75 % aux actions. (Les dividendes sur les parts rachetées par capital ou bénéfices revenant aux actionnaires appartiennent à ces derniers"
752419,3807,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions ; sur le surplus : 15 % au Conseil, 85 % aux actions, dont la moitié aux actions de priorité."
752439,3823,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions privilégiées, 6 % d'intérêt aux actions ordinales, sur le surplus : 10 % au Conseil, prélèvements en faveur des réserves, le solde aux actions."
752455,3903,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 7 % d'intérêt aux actions ; sur le surplus, 7,50 % au Conseil ; le solde entre toutes les actions, sauf prélèvements à concurrence du tiers au maximum dudit solde, en faveur du report à nouveau, d'amortissements supplémentaires de l'actif ou des réserves."
752474,2325,31/12/1945,"Répartition des bénéfices : Après remboursement des sommes dues à l'Etat, 5 % à la réserve légale, 5 % au Conseil d'administration. Le solde aux actions."
752495,3848,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 3 % d'intérêt cumulatif privilégié aux 120.000 actions provenant de l'échange des actions P ; 3 % d'intérêt non cumulatif aux actions ordinaires ; somme nécessaire pour porter à 5 % le dividende de chaque catégorie d'actions. Sur le surplus : 10 % au Conseil. Sur, le solde : 80 % aux actions ordinaires et privilégiées (sauf affectation facultative à des fonds de prévoyance ou d'amortissement) et 20 % aux parts."
752517,3760,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions, prélèvements en faveur d'un fonds de prévoyance, 10 % au Conseil d'administration. Sur le solde, 60 % aux actions, 40 % aux parts."
752540,3762,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 4 % d'intérêt aux actions de capital, 10 % au Conseil ; prélèvements facultatifs pour amortissements et réserves ; le solde à toutes les actions."
752561,3876,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 7 % d'intérêt non cumulatif aux actions ; sur le surplus : 10 % au Conseil, prélèvement pour réserves spéciales ou report à nouveau. Le solde aux actions."
752587,3853,31/12/1945,"Répartition des bénéfices : 5 % à la réserve, 5 % d'intérêt aux actions et 3 % pour chacun des exercices précédents dans le cas où cet intérêt n'aurait pas été distribué, prélèvements facultatifs pour provision risques divers. Sur le surplus : 9 % au Conseil d'administration ; 21 % au directeur de la Société et au personnel, la part du directeur étant déterminée par le Conseil d'administration et celle du personnel étant distribuée par les soins de la Direction. Les 70 % restant aux actions, sauf prélèvements pour réserves et amortissements."
752605,3867,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale pouvant être portés à 10 %, 6 % d'intérêt aux actions ; prélèvements en faveur des fonds de prévoyance ou d'amortissement ; sur le surplus : 10 % au Conseil ; sur le solde : 80 % actions, 20 % parts."
752628,3768,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvements pour fonds de prévoyance ; 5 % d'intérêt aux actions ; sur le solde : 80 % aux actions, 2 1/2 % aux parts, 12 1/2 % au Conseil, 5 % à la réserve spéciale."
752655,3921,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 8 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil. Sur le solde : 50 % aux parts, 50 % aux actions, sauf prélèvement pour fonds de réserve extraordinaire ou tous autres emplois."
752679,2558,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt aux actions, 10 % au Conseil d'administration. Sur le surplus : somme à fixer en faveur de la réserve extraordinaire. Le solde aux actions."
752694,2690,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; prélèvement pour l'amortissement du capital avant l'expiration des concessions, 5 % d'intérêt aux actions. Sur le solde : 20 % à la réserve, 70 % aux actions, 10 % au Conseil d'administration."
752718,4246,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale, 6 % d'intérêt non cumulatif aux actions ; sur le surplus : 10 % au Conseil ; le solde à toutes les actions."
752747,2691,31/12/1945,Répartition des bénéfices : 5 % à la réserve légale ; 5 % d'intérêt aux actions. Participation du Conseil d'administration suivant décision de l'Assemblée ; prélèvement facultatif pour réserve de prévoyance. Le solde aux actions.
752767,3789,31/12/1945,"Répartition des bénéfices : 5 % à la réserve légale ; 6 % d'intérêt aux actions ; sur le surplus, 10 % au Conseil d'administration, 10 % à la disposition du Conseil, le solde à la disposition de l'assemblée."
